created_at,favorite_count,full_text,clean_text,aspect,sentiment
Sun Mar 30 22:42:50 +0000 2025,2,@Boediantar4 PENCURINYA PIARAAN POLISI.....JADI WAJAR DONG YG MEMUKUL PIARAANNYA DITANGKAP.,@boediantar pencurinya piaraan polisi.....jadi wajar dong yg memukul piaraannya ditangkap.,citra,negative
Sun Mar 30 21:47:45 +0000 2025,2,Ono bedil Anggone Polisi Hobi pemerintah sering ngapusi Sakmeniko bingung Pilih seng endi Rezim otoriter Turunan jokowi,ono bedil anggone polisi hobi pemerintah sering ngapusi sakmeniko bingung pilih seng endi rezim otoriter turunan jokowi,lainnya,negative
Sun Mar 30 21:22:44 +0000 2025,2,Minal Aidzin Wal Faidzin. Mohon Maaf Lahir dan Batin kecuali ke: 1. Pendukung 02 2. Aparat 3. Israel 4. Pemerintah Indog 5. Abang-abangab kiri yang patriarkis dan menindas temen-temen marjinal 6. Polisi tidur depan kosan yang segede dosa negara,minal aidzin wal faidzin. mohon maaf lahir dan batin kecuali ke: . pendukung . aparat . israel . pemerintah indog . abang-abangab kiri yang patriarkis dan menindas temen-temen marjinal . polisi tidur depan kosan yang segede dosa negara,lainnya,negative
Sun Mar 30 18:07:31 +0000 2025,2,Makachero wa polisi Taliban hawawezi kabsa kuwatia mbaroni watekaji vijana wa ki Talibani may be awe Familia.,makachero wa polisi taliban hawawezi kabsa kuwatia mbaroni watekaji vijana wa ki talibani may be awe familia.,lainnya,neutral
Sun Mar 30 18:03:07 +0000 2025,2,@zilverentinte ???? tinggal kerja sama bareng polisi Denmark kan pihak sana nunggu kalian kerja ,@zilverentinte ???? tinggal kerja sama bareng polisi denmark kan pihak sana nunggu kalian kerja,lainnya,neutral
Sun Mar 30 17:22:48 +0000 2025,2,Lebaran penuh makna terasa lelah namun selalu menyenangkan. Atas nama keluarga besar Polri dan Bhayangkari Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/EX8ALjeYS0. mengucapkan Selamat Hari Raya Idul Fitri 1446 H. https://t.co/8xIF2eUbGd,lebaran penuh makna terasa lelah namun selalu menyenangkan. atas nama keluarga besar polri dan bhayangkari kapolri jenderal polisi drs. listyo sigit prabowo mengucapkan selamat hari raya idul fitri h.,etika,positive
Sun Mar 30 17:02:49 +0000 2025,2,@zakkafm Ini gw ga ngomongin mas ainun ya. Liat aja najwa sekarang Gibran efish dan banyak yg laen. Kebanyakan polisi moral. Nyari malaikat ga pernah salah ga pernah lelah ga pernah lengah.,@zakkafm ini gw ga ngomongin mas ainun ya. liat aja najwa sekarang gibran efish dan banyak yg laen. kebanyakan polisi moral. nyari malaikat ga pernah salah ga pernah lelah ga pernah lengah.,lainnya,neutral
Sun Mar 30 17:00:58 +0000 2025,2,Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/LyCTeyKSYq. mengucapkan Selamat Hari Raya Idul Fitri 1446 H. Mari jadikan Idul Fitri sebagai momentum saling memaafkan menjadi perekat persaudaraan serta memperkokoh persatuan dan kesatuan bangsa. https://t.co/b4QF5XzMe7,kapolri jenderal polisi drs. listyo sigit prabowo mengucapkan selamat hari raya idul fitri h. mari jadikan idul fitri sebagai momentum saling memaafkan menjadi perekat persaudaraan serta memperkokoh persatuan dan kesatuan bangsa.,citra,positive
Sun Mar 30 16:57:21 +0000 2025,2,s nama keluarga besar Polri dan Bhayangkari Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/Rb91iLAK3a. mengucapkan Selamat Hari Raya Idul Fitri 1446 H. Mari jadikan Idul Fitri sebagai momentum saling memaafkan menjadi perekat persaudaraan. https://t.co/stojjMrlbr,s nama keluarga besar polri dan bhayangkari kapolri jenderal polisi drs. listyo sigit prabowo mengucapkan selamat hari raya idul fitri h. mari jadikan idul fitri sebagai momentum saling memaafkan menjadi perekat persaudaraan.,citra,positive
Sun Mar 30 16:39:21 +0000 2025,2,@peateraker @derruvy @snbtfess kalau aku caranya gini kak 12 x 8 = 96km² -&gt; ada 96 polisi 96 x 4000 x 10 jam = 3.840.000,@peateraker @derruvy @snbtfess kalau aku caranya gini kak x = km2 -> ada polisi x x jam = ..,lainnya,neutral
Sun Mar 30 16:33:22 +0000 2025,2,Asu semua hal yg gw biasa baca berita ruutni gerakan mahasisa demo demo dan kamisan tingkah laku polisi semuanya menghilang dari fyp gw... Munculnya kamen rider right wing twitter and trumpies bro...,asu semua hal yg gw biasa baca berita ruutni gerakan mahasisa demo demo dan kamisan tingkah laku polisi semuanya menghilang dari fyp gw... munculnya kamen rider right wing twitter and trumpies bro...,lainnya,neutral
Sun Mar 30 16:33:15 +0000 2025,2,@baymaxsad asli ce ga ngaruh apa si adek mo post sg kyk gtu soalnya ga sebanding dgn paparazzi yg sering kita dapat,@baymaxsad asli ce ga ngaruh apa si adek mo post sg kyk gtu soalnya ga sebanding dgn paparazzi yg sering kita dapat,lainnya,neutral
Mon Jan 30 15:31:46 +0000 2023,1,Petugas Piket Malam melaksanakan BLP seputaran pasar Kutasari memastikan keamanan situasi Kamtibmas. Senin (30/01/23). #polrespurbalingga #humaspolrespurbalingga #polisi_indonesia #polisirepublikindonesia #polisiindonesia https://t.co/YMmiXL4zqK,petugas piket malam melaksanakan blp seputaran pasar kutasari memastikan keamanan situasi kamtibmas. senin (//). #polrespurbalingga #humaspolrespurbalingga #polisi_indonesia #polisirepublikindonesia #polisiindonesia,kinerja,neutral
Mon Jan 30 15:34:27 +0000 2023,1,Kapolres Prabumulih menghadiri Undangan Penandatangan Nota Kesepakatan antara pemerintah kota prabumulih dan Pengadilan Negeri Prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid https://t.co/KZIToJIEwR,kapolres prabumulih menghadiri undangan penandatangan nota kesepakatan antara pemerintah kota prabumulih dan pengadilan negeri prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid,lainnya,neutral
Mon Jan 30 15:34:46 +0000 2023,1,Kapolres Prabumulih menghadiri Undangan Penandatangan Nota Kesepakatan antara pemerintah kota prabumulih dan Pengadilan Negeri Prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid https://t.co/NkRJ0vTTrQ,kapolres prabumulih menghadiri undangan penandatangan nota kesepakatan antara pemerintah kota prabumulih dan pengadilan negeri prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid,lainnya,neutral
Mon Jan 30 15:34:52 +0000 2023,1,Kapolres Prabumulih menghadiri Undangan Penandatangan Nota Kesepakatan antara pemerintah kota prabumulih dan Pengadilan Negeri Prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid https://t.co/uKtgqjgSfj,kapolres prabumulih menghadiri undangan penandatangan nota kesepakatan antara pemerintah kota prabumulih dan pengadilan negeri prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid,lainnya,neutral
Mon Jan 30 15:34:57 +0000 2023,1,Kapolres Prabumulih menghadiri Undangan Penandatangan Nota Kesepakatan antara pemerintah kota prabumulih dan Pengadilan Negeri Prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid https://t.co/chKhTMgK44,kapolres prabumulih menghadiri undangan penandatangan nota kesepakatan antara pemerintah kota prabumulih dan pengadilan negeri prabumulih @polisi_sumsel @kapolda_sumsel @prabumulih_siruuu @viral.prabumulih_id @prabumulih.viral @prabumulih.bedesau @xposedid,lainnya,neutral
Mon Jan 30 15:37:49 +0000 2023,1,*Kabid Humas Polda Jabar : Polisi Bantu Pengecoran Masjid Sekaligus Sampaikan Imbauan Kamtibmas.* https://t.co/FW7sX2sCVl,*kabid humas polda jabar : polisi bantu pengecoran masjid sekaligus sampaikan imbauan kamtibmas.*,kinerja,positive
Mon Jan 30 15:43:29 +0000 2023,1,@txtdrberseragam sebenernya kita² disini ez untuk mengapresiasi kinerja dari teman² polisi mereka kinerja baik langsung disorot publik dan yaaa pastinya cukup senang membacanya. tapi kenapa yg oknum lebih dominan daripada yg polisi sewajarnya kek gini. shameless!,@txtdrberseragam sebenernya kita2 disini ez untuk mengapresiasi kinerja dari teman2 polisi mereka kinerja baik langsung disorot publik dan yaaa pastinya cukup senang membacanya. tapi kenapa yg oknum lebih dominan daripada yg polisi sewajarnya kek gini. shameless!,citra,neutral
Mon Jan 30 16:02:55 +0000 2023,1,@reva0520 Pdhl kn udah ad polisi n bs d serahin k anak buah Riza.. Naah dia Rendy Riza dll kn bs cari askara,@reva pdhl kn udah ad polisi n bs d serahin k anak buah riza.. naah dia rendy riza dll kn bs cari askara,lainnya,neutral
Mon Jan 30 16:06:37 +0000 2023,1,Polres Klaten merayakan HUT Satpam Ke 42 Semakin solit bersahaja dan waspada dalam siap melakasanakan tugas . . . . @listyosigitprabowo @humas_poldajateng @divisihumaspolri #polresklaten #fyp #klaten #polisi #fypシ #polresklatenhadir #viral #klatenhariini #klaten https://t.co/GMA8wFtozw,polres klaten merayakan hut satpam ke semakin solit bersahaja dan waspada dalam siap melakasanakan tugas . . . . @listyosigitprabowo @humas_poldajateng @divisihumaspolri #polresklaten #fyp #klaten #polisi #fyp #polresklatenhadir #viral #klatenhariini #klaten,hukum,neutral
Mon Jan 30 16:11:28 +0000 2023,1,Menurut Kapolres Sukabumi penyalahgunaan obat keras banyak dikeluhkan masyarakat. https://t.co/EpIWFQbj7V,menurut kapolres sukabumi penyalahgunaan obat keras banyak dikeluhkan masyarakat.,kinerja,neutral
Mon Jan 30 16:22:14 +0000 2023,1,Suatu ketika di sebuah TK Siswa: Bu guru Acil mau jadi polisi Bu Guru: (dg hasrat besar menjelaskan kegentingan nepotisme persekongkolan kejahatan &amp; arogansi kuasa. Tapi sadar si anak belum siap menerima fakta-fakta itu) tapi nanti Acil jadi polisi yg baik dan jujur ya ,suatu ketika di sebuah tk siswa: bu guru acil mau jadi polisi bu guru: (dg hasrat besar menjelaskan kegentingan nepotisme persekongkolan kejahatan & arogansi kuasa. tapi sadar si anak belum siap menerima fakta-fakta itu) tapi nanti acil jadi polisi yg baik dan jujur ya,citra,neutral
Mon Jan 30 16:30:38 +0000 2023,1,@Gajebangetlol Ini sempet rame digrup keluarga gua kan DAN LU HARUS TAU TERNYATA ITU BOONGAN ANJAYYY sianak kecilnya pas diintrogasi polisi katanya cuman ekting,@gajebangetlol ini sempet rame digrup keluarga gua kan dan lu harus tau ternyata itu boongan anjayyy sianak kecilnya pas diintrogasi polisi katanya cuman ekting,citra,neutral
Mon Jan 30 16:31:33 +0000 2023,1,@iwanalidarmawan @ListyoSigitP Aku hanya berdo'a pada Tuhan semoga anak cucu dan keturunan2 ku kelak nanti tdk ada satupun yg jadi polisi mengerikan sekali naudzubillah...,@iwanalidarmawan @listyosigitp aku hanya berdo'a pada tuhan semoga anak cucu dan keturunan ku kelak nanti tdk ada satupun yg jadi polisi mengerikan sekali naudzubillah...,citra,negative
Mon Jan 30 17:03:38 +0000 2023,1,@txtdrberseragam Polisi yang bisa dipercaya https://t.co/VO78dgZ0cQ,@txtdrberseragam polisi yang bisa dipercaya,citra,neutral
Mon Jan 30 17:08:49 +0000 2023,1,@evimsofian Saya tes langsung sempet gagal dites praktek gara-gara sebelum jalan ngegas motornya kata pak polisi harus tengok belakang dulu (kanan-kiri). Dalam hati nahan ketawa motornya kan udah ada kaca spion ya? Mau heran ya g jadi karna memang semua aturannya sudah bikin heran ,@evimsofian saya tes langsung sempet gagal dites praktek gara-gara sebelum jalan ngegas motornya kata pak polisi harus tengok belakang dulu (kanan-kiri). dalam hati nahan ketawa motornya kan udah ada kaca spion ya? mau heran ya g jadi karna memang semua aturannya sudah bikin heran,hukum,neutral
Mon Jan 30 17:12:42 +0000 2023,1,Untuk menciptakan rasa aman dan mencegah tindak pidana KA Pangkalan Sandar Penuguan Kapal Pol V-1038 Beserta Anggota pantau kegiatan pasar kalangan di Desa Penuguan kab.banyuasin kec.selat penuguan. #poldasumsel #ditpolairudpoldasumsel @polisi_sumsel @kapolda_sumsel https://t.co/cSfKNnFAFW,untuk menciptakan rasa aman dan mencegah tindak pidana ka pangkalan sandar penuguan kapal pol v- beserta anggota pantau kegiatan pasar kalangan di desa penuguan kab.banyuasin kec.selat penuguan. #poldasumsel #ditpolairudpoldasumsel @polisi_sumsel @kapolda_sumsel,kinerja,neutral
Mon Jan 30 17:28:08 +0000 2023,1,Keluhan @gibran_tweet yg ditujukan kpd Kapolri soal penyerangan team Persis Solo ditindak lanjuti Polisi.. ini bagus yang gak bagus nya kalau yg mengeluh itu bukan anak orang kuat setara RI 1 keluhan itu dianggap angin lalu...,keluhan @gibran_tweet yg ditujukan kpd kapolri soal penyerangan team persis solo ditindak lanjuti polisi.. ini bagus yang gak bagus nya kalau yg mengeluh itu bukan anak orang kuat setara ri keluhan itu dianggap angin lalu...,hukum,neutral
Mon Jan 30 17:30:31 +0000 2023,1,Lari! Ada polisi skena.,lari! ada polisi skena.,lainnya,neutral
Mon Jan 30 17:32:05 +0000 2023,1,@kegblgnunfaedh Dan terus 4 mobil elu ilang di gade orang mau cek GPS eh udah nggak bisa di lacak dan elu jadi di cari DC gara² nggak bisa bayar dan elu di laporin ke polisi oleh oknum bank kasus penggelapan dan elu kowah kowoh tamat,@kegblgnunfaedh dan terus mobil elu ilang di gade orang mau cek gps eh udah nggak bisa di lacak dan elu jadi di cari dc gara2 nggak bisa bayar dan elu di laporin ke polisi oleh oknum bank kasus penggelapan dan elu kowah kowoh tamat,hukum,neutral
Mon Jan 30 17:32:18 +0000 2023,1,@iwanalidarmawan @beliindomie @ListyoSigitP Hadeh polisi lagi polisi lagi,@iwanalidarmawan @beliindomie @listyosigitp hadeh polisi lagi polisi lagi,citra,negative
Mon Jan 30 17:42:41 +0000 2023,1,Ketika masyarakat @Aceh ingin bersedih karna tidak bisa mengibarkan bendera daerahnya meski sudah disepakati dalam MoU Helsinki &amp; UUPA maka tontonlah video ini. Seorang Pemuda Kanada ditahan polisi saat mengibarkan Bendera Nasional Kanada di Ottawa ibukota negara tersebut.,ketika masyarakat @aceh ingin bersedih karna tidak bisa mengibarkan bendera daerahnya meski sudah disepakati dalam mou helsinki & uupa maka tontonlah video ini. seorang pemuda kanada ditahan polisi saat mengibarkan bendera nasional kanada di ottawa ibukota negara tersebut.,hukum,negative
Mon Jan 30 17:51:35 +0000 2023,1,Polisi menolong seorang yang terlantar https://t.co/Zvbcb29Kqk,polisi menolong seorang yang terlantar,etika,positive
Mon Jan 30 17:52:17 +0000 2023,1,Private police gimana kalo di legalkan private police di Indonesia disamping reguler police supaya berkompetisi sehat dan masyarakat diuntungkan dalam hal law enforcement profesional dan adil! @mohmahfudmd @jokowi #polripresisi dah banyak polisi sambo &amp;sambo2 di kepolisian! https://t.co/tRNseVzDo6,private police gimana kalo di legalkan private police di indonesia disamping reguler police supaya berkompetisi sehat dan masyarakat diuntungkan dalam hal law enforcement profesional dan adil! @mohmahfudmd @jokowi #polripresisi dah banyak polisi sambo &sambo di kepolisian!,hukum,neutral
Mon Jan 30 19:10:35 +0000 2023,1,Dugaan Pengedar Barang Haram Tukang Rombeng di Surabaya Ditangkap Polisi https://t.co/QcV4YTB2Dq https://t.co/v5srGmyhDp,dugaan pengedar barang haram tukang rombeng di surabaya ditangkap polisi,hukum,neutral
Mon Jan 30 19:12:42 +0000 2023,1,@detikcom Merembet dah wkwkwkwkwk Emg uang haram polisi ya buat hal hal haram juga ,@detikcom merembet dah wkwkwkwkwk emg uang haram polisi ya buat hal hal haram juga,citra,negative
Mon Jan 30 19:13:30 +0000 2023,1,wkwk polisi skena disini isinya jamet kabupaten si paling pop punk brow,wkwk polisi skena disini isinya jamet kabupaten si paling pop punk brow,lainnya,neutral
Mon Jan 30 19:18:25 +0000 2023,1,@NarasiNewsroom Polisi India : Anda ditilang naik motor bertiga. Masy. : Lha bapak sendiri naik motor bertujuh ...,@narasinewsroom polisi india : anda ditilang naik motor bertiga. masy. : lha bapak sendiri naik motor bertujuh ...,hukum,neutral
Mon Jan 30 19:47:50 +0000 2023,1,Polres Malinau dan jajaran Polsek langsung turun ke masyarakat sebagai bentuk hadirnya Polisi di tengah masyarakat dan mengimbau masyarakat yang melintasi jalan yang tergenang air untuk selalu berhati-hati dan waspada apabila debit air meningkat kembali. #polisipenolongpresisi https://t.co/TAV3PBw0yj,polres malinau dan jajaran polsek langsung turun ke masyarakat sebagai bentuk hadirnya polisi di tengah masyarakat dan mengimbau masyarakat yang melintasi jalan yang tergenang air untuk selalu berhati-hati dan waspada apabila debit air meningkat kembali. #polisipenolongpresisi,hukum,neutral
Mon Jan 30 19:56:01 +0000 2023,1,TAIFA LEO Bara Jumanne Januari 31 2023 1.Maswali 4 ya Ruto kwa Raila 2.Serikali yataka kampuni za Uhuru zilipe ushuru 3.Soma kwa kina Jarida la Afya ufahamu kuhusu kisonono na athari zake 4.Maraga sasa awatafutia polisi riziki https://t.co/4FnQGBEkhs https://t.co/bGZ4URvTiS,taifa leo bara jumanne januari .maswali ya ruto kwa raila .serikali yataka kampuni za uhuru zilipe ushuru .soma kwa kina jarida la afya ufahamu kuhusu kisonono na athari zake .maraga sasa awatafutia polisi riziki,citra,neutral
Mon Jan 30 19:57:53 +0000 2023,1,@officialMKRI @jokowi @mohmahfudmd @KejaksaanRI @KomisiYudisial Negara Sambo!!! Polisi tabrak rakyat kecil rakyat mati lalu sang mayat jd tersangka!!! Polisi selalu BENAR dan BEBAS bertindak! Hati2 RAKYAT akan BERTINDAK jika HUKUM sdh tdk dpt dipercaya lagi!!!,@officialmkri @jokowi @mohmahfudmd @kejaksaanri @komisiyudisial negara sambo!!! polisi tabrak rakyat kecil rakyat mati lalu sang mayat jd tersangka!!! polisi selalu benar dan bebas bertindak! hati rakyat akan bertindak jika hukum sdh tdk dpt dipercaya lagi!!!,hukum,negative
Mon Jan 30 21:05:54 +0000 2023,1,Live Kasatlantas Polrestabes Surabaya Pimpin Patroli Kamtibmas Hingga Dini Hari #polisi #polisiganteng #polisiindonesia https://t.co/3QhKYKPP0L,live kasatlantas polrestabes surabaya pimpin patroli kamtibmas hingga dini hari #polisi #polisiganteng #polisiindonesia,kinerja,neutral
Mon Jan 30 22:18:35 +0000 2023,1,Ini Sosok Wanita Penumpang Mobil Audi Penabrak Mahasiswi Cianjur Dekat dengan Polisi https://t.co/i0IQTKPzBR,ini sosok wanita penumpang mobil audi penabrak mahasiswi cianjur dekat dengan polisi,hukum,neutral
Mon Jan 30 22:19:54 +0000 2023,1,@YosAditya61 @Cintada16 ga boleh (bukan cm polisi yg ga boleh). ga boleh ketauan,@yosaditya @cintada ga boleh (bukan cm polisi yg ga boleh). ga boleh ketauan,etika,neutral
Mon Jan 30 23:05:07 +0000 2023,1,@rodeonova11 @Kanseulir__ Saat akan pergantian ketua ditwitter ada yg ngetuit ketuanya akan dari polisi Lho kok betul ,@rodeonova @kanseulir__ saat akan pergantian ketua ditwitter ada yg ngetuit ketuanya akan dari polisi lho kok betul,lainnya,neutral
Mon Jan 30 23:06:00 +0000 2023,1,@Beomgya KM ENAK AJA UBAH NAMA NAMA AKU aku laporin ke polisi tidur,@beomgya km enak aja ubah nama nama aku aku laporin ke polisi tidur,lainnya,neutral
